Bill_ID,Timestamp,Date,Customer_ID,Purchased_Products,Total_Amount,Transaction_Count
B1337,14:56,2024-12-10,C437,"Soap,Cheese",170,1
B1338,13:14,2024-12-10,C438,"Cheese,Soap,Eggs,Shampoo",350,1
B1339,17:53,2024-12-10,C439,"Butter,Bread,Rice,Soap,Milk,Tomato",360,1
B1340,18:24,2024-12-10,C440,"Butter,Bread,Eggs,Onions",255,1
B1341,19:21,2024-12-10,C441,"Rice,Eggs,Tomato,Cheese,Milk,Butter",480,1
B1342,18:53,2024-12-10,C442,"Onions,Cheese,Rice,Bread",265,1
B1343,14:28,2024-12-10,C443,"Milk,Onions,Butter,Tomato",215,1
B1344,10:07,2024-12-10,C444,"Onions,Milk,Eggs",175,1
B1345,14:23,2024-12-10,C445,"Soap,Bread,Rice,Onions,Eggs,Shampoo",375,1
B1346,14:46,2024-12-10,C446,"Bread,Tomato,Rice",150,1
B1347,10:41,2024-12-10,C447,"Onions,Soap,Shampoo,Bread,Cheese",325,1
B1348,09:13,2024-12-10,C448,"Rice,Butter",180,1
B1349,16:11,2024-12-10,C449,"Milk,Shampoo,Bread,Butter,Cheese",410,1
B1350,19:06,2024-12-10,C450,"Shampoo,Bread",130,1
B1351,14:39,2024-12-10,C451,"Eggs,Bread",130,1
B1352,12:57,2024-12-11,C452,"Rice,Shampoo,Tomato,Soap,Eggs,Cheese",460,1
B1353,11:47,2024-12-11,C453,"Shampoo,Tomato,Bread,Cheese,Onions,Butter",405,1
B1354,14:03,2024-12-11,C454,"Butter,Tomato",130,1
B1355,16:01,2024-12-11,C455,"Onions,Eggs,Tomato,Cheese,Soap",315,1
B1356,12:29,2024-12-11,C456,"Butter,Rice,Tomato,Shampoo,Cheese",420,1
B1357,08:37,2024-12-11,C457,"Butter,Milk,Onions",185,1
B1358,16:39,2024-12-11,C458,"Onions,Soap,Bread,Cheese,Tomato,Shampoo",355,1
B1359,15:23,2024-12-11,C459,"Milk,Cheese,Onions,Shampoo,Butter,Tomato",425,1
B1360,15:20,2024-12-11,C460,"Onions,Milk,Butter,Tomato,Bread,Eggs",345,1
B1361,18:34,2024-12-11,C461,"Butter,Onions,Eggs,Milk,Rice,Shampoo",445,1
B1362,09:05,2024-12-11,C462,"Onions,Milk,Rice,Eggs",255,1
B1363,16:56,2024-12-11,C463,"Bread,Soap,Shampoo,Milk,Tomato",270,1
B1364,17:29,2024-12-11,C464,"Tomato,Shampoo,Butter",220,1
B1365,13:29,2024-12-11,C465,"Butter,Soap,Onions,Bread",215,1
B1366,11:04,2024-12-11,C466,"Onions,Shampoo,Soap",165,1
B1367,17:40,2024-12-11,C467,"Onions,Tomato,Cheese,Shampoo,Eggs",355,1
B1368,08:52,2024-12-11,C468,"Cheese,Onions,Eggs",235,1
B1369,18:23,2024-12-11,C469,"Tomato,Soap,Cheese,Milk,Shampoo,Onions",375,1
B1370,19:57,2024-12-11,C470,"Milk,Rice,Bread,Shampoo,Tomato",300,1
B1371,08:31,2024-12-11,C471,"Eggs,Milk,Tomato,Rice,Onions,Soap",335,1
B1372,19:54,2024-12-11,C472,"Eggs,Soap,Shampoo,Cheese,Bread",390,1
B1373,12:00,2024-12-11,C473,"Onions,Cheese,Rice,Eggs,Tomato,Bread",385,1
B1374,12:05,2024-12-11,C474,"Rice,Butter,Milk,Tomato,Cheese,Eggs",480,1
B1375,16:33,2024-12-11,C475,"Soap,Shampoo,Rice,Milk",280,1
B1376,09:30,2024-12-11,C476,"Cheese,Onions,Tomato",175,1
B1377,16:22,2024-12-11,C477,"Butter,Cheese",220,1
B1378,12:14,2024-12-11,C478,"Bread,Soap,Onions",115,1
B1379,08:31,2024-12-11,C479,"Soap,Tomato,Shampoo,Cheese,Eggs,Rice",460,1
B1380,19:17,2024-12-11,C480,"Tomato,Cheese,Milk",210,1
B1381,13:51,2024-12-11,C481,"Rice,Soap,Cheese,Butter,Onions,Bread",415,1
B1382,19:33,2024-12-11,C482,"Rice,Soap,Bread",170,1
B1383,19:48,2024-12-11,C483,"Bread,Butter,Cheese,Milk",320,1
B1384,08:32,2024-12-11,C484,"Onions,Rice,Butter,Soap",255,1
B1385,17:11,2024-12-11,C485,"Butter,Bread,Onions,Rice,Eggs,Soap",385,1
B1386,18:07,2024-12-11,C486,"Bread,Milk",100,1
B1387,13:30,2024-12-11,C487,"Cheese,Eggs,Soap",260,1
B1388,18:40,2024-12-11,C488,"Shampoo,Onions,Rice",195,1
B1389,12:08,2024-12-11,C489,"Rice,Soap,Cheese,Milk,Butter",410,1
B1390,11:42,2024-12-11,C490,"Bread,Onions",65,1
B1391,09:25,2024-12-11,C491,"Rice,Eggs",170,1
B1392,11:12,2024-12-11,C492,"Rice,Tomato,Eggs",200,1
B1393,12:54,2024-12-11,C493,"Rice,Tomato,Cheese,Eggs,Bread",360,1
B1394,18:46,2024-12-11,C494,"Tomato,Eggs",120,1
B1395,16:26,2024-12-11,C495,"Shampoo,Milk,Butter,Tomato",280,1
B1396,12:40,2024-12-11,C496,"Milk,Butter,Tomato,Soap,Rice",320,1
B1397,14:26,2024-12-11,C497,"Bread,Cheese",160,1
B1398,13:53,2024-12-11,C498,"Soap,Milk,Rice",190,1
B1399,13:10,2024-12-11,C499,"Bread,Soap,Shampoo,Eggs,Milk",330,1
B1400,18:21,2024-12-11,C500,"Bread,Eggs,Tomato,Rice",240,1
B1401,12:52,2024-12-11,C501,"Rice,Cheese,Tomato,Eggs,Butter",420,1
B1402,19:36,2024-12-12,C502,"Bread,Rice",120,1
B1403,15:21,2024-12-12,C503,"Rice,Milk,Cheese,Bread",300,1
B1404,18:27,2024-12-12,C504,"Eggs,Onions",115,1
B1405,13:18,2024-12-12,C505,"Eggs,Bread,Rice",210,1
B1406,15:58,2024-12-12,C506,"Shampoo,Rice,Milk,Cheese,Soap",400,1
B1407,19:57,2024-12-12,C507,"Shampoo,Soap,Tomato,Rice,Milk",310,1
B1408,19:54,2024-12-12,C508,"Cheese,Milk,Onions,Butter",305,1
B1409,17:42,2024-12-12,C509,"Bread,Eggs",130,1
B1410,16:17,2024-12-12,C510,"Shampoo,Milk,Butter,Soap,Tomato,Onions",355,1
B1411,18:59,2024-12-12,C511,"Bread,Soap",90,1
B1412,14:58,2024-12-12,C512,"Onions,Butter,Tomato,Rice,Eggs,Soap",375,1
B1413,14:27,2024-12-12,C513,"Rice,Bread,Soap",170,1
B1414,13:16,2024-12-12,C514,"Rice,Soap,Cheese,Bread",290,1
B1415,08:56,2024-12-12,C515,"Soap,Shampoo,Bread,Eggs,Rice,Cheese",470,1
B1416,11:10,2024-12-12,C516,"Butter,Onions,Bread,Cheese",285,1
B1417,18:34,2024-12-12,C517,"Onions,Milk",85,1
B1418,15:08,2024-12-12,C518,"Cheese,Tomato,Milk,Shampoo",300,1
B1419,15:36,2024-12-12,C519,"Bread,Tomato,Onions,Butter,Milk,Shampoo",345,1
B1420,09:49,2024-12-12,C520,"Rice,Bread,Soap,Milk,Cheese,Shampoo",440,1
B1421,16:34,2024-12-12,C521,"Eggs,Milk,Bread",190,1
B1422,08:43,2024-12-12,C522,"Butter,Bread",140,1
B1423,11:01,2024-12-12,C523,"Milk,Butter",160,1
B1424,10:15,2024-12-12,C524,"Onions,Cheese,Eggs,Shampoo,Butter,Soap",475,1
B1425,17:17,2024-12-12,C525,"Soap,Butter,Cheese",270,1
B1426,15:08,2024-12-12,C526,"Tomato,Shampoo,Rice,Eggs",290,1
B1427,16:12,2024-12-12,C527,"Butter,Tomato,Cheese",250,1
B1428,10:56,2024-12-12,C528,"Tomato,Butter,Onions,Bread,Milk",255,1
B1429,11:51,2024-12-12,C529,"Tomato,Eggs,Onions",145,1
B1430,09:44,2024-12-12,C530,"Eggs,Onions,Butter",215,1
B1431,08:09,2024-12-12,C531,"Soap,Butter,Rice",230,1
B1432,17:03,2024-12-12,C532,"Eggs,Soap,Bread,Rice,Milk,Tomato",350,1
B1433,19:00,2024-12-12,C533,"Soap,Onions,Rice",155,1
B1434,08:18,2024-12-12,C534,"Rice,Bread,Tomato,Soap",200,1
B1435,13:32,2024-12-12,C535,"Onions,Eggs,Cheese,Milk,Butter,Bread",435,1
B1436,13:27,2024-12-12,C536,"Rice,Butter,Soap,Milk,Shampoo,Onions",405,1
B1437,18:42,2024-12-13,C537,"Soap,Milk,Butter",210,1
B1438,09:03,2024-12-13,C538,"Shampoo,Cheese,Milk,Bread,Rice,Tomato",420,1
B1439,16:46,2024-12-13,C539,"Onions,Milk",85,1
B1440,10:11,2024-12-13,C540,"Onions,Cheese,Tomato,Soap,Rice",305,1
B1441,08:43,2024-12-13,C541,"Butter,Eggs,Shampoo",280,1
B1442,17:02,2024-12-13,C542,"Milk,Soap,Tomato,Butter,Cheese,Shampoo",450,1
B1443,16:42,2024-12-13,C543,"Eggs,Bread,Shampoo,Onions,Rice,Soap",375,1
B1444,13:31,2024-12-13,C544,"Soap,Tomato,Onions,Eggs,Bread,Cheese",355,1
B1445,11:37,2024-12-13,C545,"Eggs,Shampoo,Milk",240,1
B1446,14:12,2024-12-13,C546,"Rice,Shampoo,Tomato,Onions,Milk",285,1
B1447,17:52,2024-12-13,C547,"Rice,Shampoo",170,1
B1448,11:26,2024-12-13,C548,"Milk,Tomato,Shampoo,Rice,Soap",310,1
B1449,19:56,2024-12-13,C549,"Cheese,Tomato,Eggs",240,1
B1450,16:11,2024-12-13,C550,"Shampoo,Soap,Onions,Tomato",195,1
B1451,15:41,2024-12-13,C551,"Onions,Shampoo,Bread,Cheese",275,1
B1452,18:16,2024-12-13,C552,"Shampoo,Rice,Tomato,Onions,Butter",325,1
B1453,16:50,2024-12-13,C553,"Eggs,Milk,Butter",250,1
B1454,18:21,2024-12-13,C554,"Cheese,Eggs,Rice,Butter,Soap,Milk",500,1
B1455,13:49,2024-12-13,C555,"Eggs,Milk,Butter,Soap,Bread",340,1
B1456,13:49,2024-12-13,C556,"Butter,Milk,Tomato,Soap",240,1
B1457,08:51,2024-12-13,C557,"Shampoo,Tomato,Cheese,Rice",320,1
B1458,10:16,2024-12-13,C558,"Rice,Onions,Soap,Tomato",185,1
B1459,17:55,2024-12-13,C559,"Eggs,Tomato,Butter,Onions,Soap,Cheese",415,1
B1460,19:13,2024-12-13,C560,"Bread,Tomato,Eggs",160,1
B1461,19:28,2024-12-13,C561,"Butter,Rice,Tomato,Cheese",330,1
B1462,08:57,2024-12-13,C562,"Shampoo,Cheese,Tomato,Eggs,Milk",390,1
B1463,12:03,2024-12-13,C563,"Eggs,Bread,Rice,Tomato,Shampoo,Soap",380,1
B1464,09:33,2024-12-13,C564,"Soap,Eggs,Tomato",170,1
B1465,19:34,2024-12-13,C565,"Rice,Tomato,Shampoo,Bread,Milk,Soap",350,1
B1466,11:21,2024-12-13,C566,"Onions,Rice,Eggs,Bread,Soap,Tomato",315,1
B1467,12:13,2024-12-13,C567,"Soap,Eggs",140,1
B1468,14:53,2024-12-13,C568,"Onions,Tomato,Shampoo,Rice,Bread",265,1
B1469,17:17,2024-12-13,C569,"Milk,Cheese,Bread",220,1
B1470,09:04,2024-12-13,C570,"Bread,Soap,Milk,Eggs,Butter,Onions",365,1
B1471,13:12,2024-12-13,C571,"Eggs,Shampoo",180,1
B1472,19:10,2024-12-13,C572,"Butter,Soap,Tomato,Bread,Shampoo",310,1
B1473,09:06,2024-12-13,C573,"Onions,Butter",125,1
B1474,13:50,2024-12-13,C574,"Bread,Shampoo,Butter,Onions,Tomato",285,1
B1475,10:19,2024-12-13,C575,"Onions,Shampoo",115,1
B1476,10:51,2024-12-13,C576,"Bread,Soap",90,1
B1477,19:19,2024-12-14,C577,"Onions,Bread,Soap,Rice",195,1
B1478,08:35,2024-12-14,C578,"Soap,Bread,Tomato",120,1
B1479,12:11,2024-12-14,C579,"Onions,Rice",105,1
B1480,10:14,2024-12-14,C580,"Soap,Shampoo",140,1
B1481,11:51,2024-12-14,C581,"Rice,Soap,Tomato,Cheese,Milk,Onions",365,1
B1482,12:38,2024-12-14,C582,"Bread,Soap,Eggs",180,1
B1483,17:08,2024-12-14,C583,"Milk,Onions,Rice,Tomato,Cheese,Shampoo",405,1
B1484,13:08,2024-12-14,C584,"Rice,Tomato,Bread,Onions",175,1
B1485,16:39,2024-12-14,C585,"Shampoo,Cheese,Milk,Rice",350,1
B1486,15:04,2024-12-14,C586,"Butter,Eggs,Onions,Cheese,Soap",385,1
B1487,12:14,2024-12-14,C587,"Soap,Rice,Cheese,Butter",350,1
B1488,13:58,2024-12-14,C588,"Tomato,Shampoo,Bread,Soap",210,1
B1489,11:50,2024-12-14,C589,"Rice,Butter,Tomato",210,1
B1490,16:53,2024-12-14,C590,"Tomato,Eggs,Soap",170,1
B1491,18:11,2024-12-14,C591,"Tomato,Bread,Rice,Onions",175,1
B1492,18:50,2024-12-14,C592,"Butter,Onions,Rice,Soap,Bread,Cheese",415,1
B1493,12:46,2024-12-14,C593,"Eggs,Bread,Butter,Soap",280,1
B1494,14:21,2024-12-14,C594,"Bread,Rice,Soap,Butter,Milk",330,1
B1495,19:43,2024-12-14,C595,"Tomato,Butter,Shampoo,Soap",270,1
B1496,08:31,2024-12-14,C596,"Shampoo,Onions,Tomato,Milk,Soap",255,1
B1497,10:16,2024-12-15,C597,"Onions,Soap,Bread",115,1
B1498,10:42,2024-12-15,C598,"Eggs,Onions",115,1
B1499,16:09,2024-12-15,C599,"Milk,Butter,Onions",185,1
B1500,11:35,2024-12-15,C600,"Onions,Rice,Shampoo",195,1
B1501,15:54,2024-12-15,C601,"Butter,Bread,Eggs",230,1
B1502,17:56,2024-12-15,C602,"Bread,Butter,Shampoo,Eggs,Milk",380,1
B1503,10:13,2024-12-15,C603,"Shampoo,Tomato,Soap",170,1
B1504,10:59,2024-12-15,C604,"Soap,Milk,Bread,Butter",250,1
B1505,16:08,2024-12-15,C605,"Butter,Cheese,Soap,Rice",350,1
B1506,11:22,2024-12-15,C606,"Butter,Onions,Soap",175,1
B1507,17:39,2024-12-15,C607,"Eggs,Butter,Shampoo,Soap,Milk",390,1
B1508,19:28,2024-12-15,C608,"Milk,Onions,Bread,Butter",225,1
B1509,14:23,2024-12-15,C609,"Bread,Tomato,Eggs,Soap,Butter",310,1
B1510,11:58,2024-12-15,C610,"Shampoo,Cheese,Rice,Butter,Soap",440,1
B1511,08:30,2024-12-15,C611,"Onions,Shampoo,Milk,Butter,Cheese,Bread",435,1
B1512,14:32,2024-12-15,C612,"Bread,Eggs,Rice,Shampoo,Soap",350,1
B1513,17:25,2024-12-15,C613,"Rice,Soap,Bread,Shampoo,Cheese,Onions",405,1
B1514,10:32,2024-12-15,C614,"Cheese,Soap,Butter,Eggs,Bread",400,1
B1515,13:55,2024-12-15,C615,"Rice,Shampoo,Onions",195,1
B1516,16:36,2024-12-15,C616,"Milk,Soap,Rice,Eggs,Tomato,Cheese",430,1
B1517,15:42,2024-12-15,C617,"Milk,Bread,Soap",150,1
B1518,14:36,2024-12-15,C618,"Butter,Tomato,Bread,Eggs,Cheese,Milk",440,1
B1519,17:25,2024-12-15,C619,"Milk,Butter,Onions,Shampoo,Bread,Rice",395,1
B1520,18:32,2024-12-15,C620,"Cheese,Soap,Milk,Eggs,Tomato,Bread",390,1
B1521,11:25,2024-12-15,C621,"Butter,Cheese,Shampoo,Milk,Soap",420,1
B1522,08:12,2024-12-16,C622,"Butter,Tomato,Eggs,Onions,Rice",325,1
B1523,18:21,2024-12-16,C623,"Shampoo,Rice,Soap,Cheese,Bread,Tomato",410,1
B1524,17:03,2024-12-16,C624,"Soap,Rice,Eggs,Bread",260,1
B1525,15:43,2024-12-16,C625,"Onions,Bread,Soap",115,1
B1526,19:07,2024-12-16,C626,"Eggs,Tomato,Bread",160,1
B1527,10:59,2024-12-16,C627,"Shampoo,Bread,Tomato,Butter,Onions,Rice",365,1
B1528,15:01,2024-12-16,C628,"Milk,Shampoo,Butter,Tomato,Rice,Cheese",480,1
B1529,11:55,2024-12-16,C629,"Shampoo,Onions,Eggs,Cheese,Rice,Tomato",435,1
B1530,08:21,2024-12-16,C630,"Milk,Eggs",150,1
B1531,11:57,2024-12-16,C631,"Shampoo,Milk,Bread",190,1
B1532,15:11,2024-12-16,C632,"Shampoo,Tomato,Milk",180,1
B1533,19:33,2024-12-16,C633,"Milk,Cheese",180,1
B1534,17:54,2024-12-16,C634,"Shampoo,Rice,Cheese",290,1
B1535,10:59,2024-12-16,C635,"Soap,Eggs,Milk",200,1
B1536,08:56,2024-12-16,C636,"Soap,Shampoo",140,1
B1537,08:12,2024-12-16,C637,"Onions,Cheese,Bread,Rice,Milk",325,1
B1538,09:32,2024-12-16,C638,"Rice,Eggs",170,1
B1539,08:13,2024-12-16,C639,"Tomato,Cheese,Milk,Onions",235,1
B1540,12:34,2024-12-16,C640,"Rice,Milk,Butter,Soap,Bread,Eggs",420,1
B1541,12:29,2024-12-16,C641,"Rice,Onions",105,1
B1542,13:23,2024-12-16,C642,"Milk,Rice,Bread",180,1
B1543,19:11,2024-12-16,C643,"Bread,Butter",140,1
B1544,15:06,2024-12-16,C644,"Milk,Tomato",90,1
B1545,08:52,2024-12-16,C645,"Cheese,Tomato",150,1
B1546,09:17,2024-12-16,C646,"Rice,Soap",130,1
B1547,14:06,2024-12-16,C647,"Butter,Bread,Rice,Soap,Milk,Cheese",450,1
B1548,19:06,2024-12-16,C648,"Onions,Butter",125,1
B1549,13:37,2024-12-16,C649,"Shampoo,Tomato,Cheese",240,1
B1550,19:21,2024-12-16,C650,"Milk,Shampoo,Soap",200,1
B1551,09:48,2024-12-16,C651,"Soap,Rice,Tomato,Bread,Eggs",290,1
B1552,18:08,2024-12-16,C652,"Milk,Cheese,Rice",260,1
B1553,13:11,2024-12-16,C653,"Shampoo,Milk,Butter,Bread,Eggs",380,1
B1554,17:22,2024-12-17,C654,"Tomato,Bread,Eggs,Cheese,Onions",305,1
B1555,16:00,2024-12-17,C655,"Bread,Shampoo,Rice",210,1
B1556,12:31,2024-12-17,C656,"Milk,Cheese",180,1
B1557,13:43,2024-12-17,C657,"Shampoo,Rice,Bread,Tomato,Cheese,Onions",385,1
B1558,12:19,2024-12-17,C658,"Onions,Tomato,Bread,Eggs,Milk,Soap",295,1
B1559,17:51,2024-12-17,C659,"Rice,Tomato",110,1
B1560,17:19,2024-12-17,C660,"Onions,Soap,Eggs,Cheese,Shampoo,Rice",455,1
B1561,09:35,2024-12-17,C661,"Butter,Soap",150,1
B1562,11:08,2024-12-17,C662,"Shampoo,Milk,Cheese,Tomato",300,1
B1563,17:57,2024-12-17,C663,"Cheese,Butter,Onions",245,1
B1564,17:53,2024-12-17,C664,"Shampoo,Tomato,Rice,Cheese",320,1
B1565,10:55,2024-12-17,C665,"Eggs,Tomato",120,1
B1566,12:45,2024-12-17,C666,"Onions,Soap,Rice",155,1
B1567,16:43,2024-12-17,C667,"Shampoo,Tomato,Cheese,Soap",290,1
B1568,16:26,2024-12-17,C668,"Rice,Bread,Onions,Eggs,Soap,Shampoo",375,1
B1569,17:08,2024-12-17,C669,"Tomato,Onions,Cheese,Eggs,Butter,Rice",445,1
B1570,17:25,2024-12-17,C670,"Onions,Eggs,Soap,Milk,Rice,Tomato",335,1
B1571,11:11,2024-12-17,C671,"Onions,Soap,Butter,Bread,Shampoo",305,1
B1572,17:28,2024-12-17,C672,"Onions,Milk",85,1
B1573,14:33,2024-12-17,C673,"Soap,Milk,Onions",135,1
B1574,18:43,2024-12-17,C674,"Milk,Butter",160,1
B1575,09:24,2024-12-17,C675,"Bread,Milk,Cheese,Soap,Tomato,Rice",380,1
B1576,12:50,2024-12-17,C676,"Milk,Cheese,Soap,Bread,Tomato",300,1
B1577,12:52,2024-12-17,C677,"Shampoo,Eggs,Soap",230,1
B1578,10:39,2024-12-17,C678,"Rice,Onions,Tomato",135,1
B1579,14:59,2024-12-17,C679,"Cheese,Soap,Shampoo,Milk,Butter",420,1
B1580,13:04,2024-12-17,C680,"Tomato,Bread,Milk,Shampoo,Butter",320,1
B1581,08:57,2024-12-17,C681,"Rice,Eggs",170,1
B1582,13:34,2024-12-17,C682,"Milk,Shampoo,Rice",230,1
B1583,08:31,2024-12-17,C683,"Bread,Soap,Milk",150,1
B1584,19:54,2024-12-17,C684,"Onions,Milk,Bread",125,1
B1585,19:55,2024-12-17,C685,"Shampoo,Tomato,Onions",145,1
B1586,17:41,2024-12-17,C686,"Soap,Butter",150,1
B1587,19:33,2024-12-17,C687,"Eggs,Rice,Butter",270,1
B1588,19:54,2024-12-17,C688,"Butter,Cheese,Shampoo,Soap,Rice,Tomato",470,1
B1589,14:00,2024-12-17,C689,"Shampoo,Cheese,Bread,Soap,Onions,Eggs",415,1
B1590,14:22,2024-12-17,C690,"Eggs,Cheese,Milk",270,1
B1591,08:06,2024-12-17,C691,"Tomato,Rice,Soap,Onions,Shampoo",275,1
B1592,11:11,2024-12-17,C692,"Onions,Butter,Eggs",215,1
B1593,11:52,2024-12-17,C693,"Onions,Bread,Soap,Eggs,Rice",285,1
B1594,14:33,2024-12-17,C694,"Cheese,Bread,Soap,Eggs,Butter,Onions",425,1
B1595,12:22,2024-12-17,C695,"Shampoo,Butter,Soap,Cheese",360,1
B1596,08:21,2024-12-17,C696,"Eggs,Bread,Soap,Tomato,Onions,Shampoo",325,1
B1597,16:03,2024-12-17,C697,"Tomato,Soap,Eggs,Shampoo,Cheese,Onions",405,1
B1598,13:51,2024-12-17,C698,"Bread,Shampoo,Milk,Cheese,Onions",335,1
B1599,18:16,2024-12-17,C699,"Rice,Shampoo",170,1
B1600,09:51,2024-12-17,C700,"Cheese,Tomato,Soap",200,1
B1601,17:45,2024-12-17,C701,"Milk,Soap",110,1
B1602,11:37,2024-12-18,C702,"Cheese,Eggs",210,1
B1603,13:10,2024-12-18,C703,"Milk,Rice,Tomato",170,1
B1604,10:39,2024-12-18,C704,"Shampoo,Milk,Butter,Tomato",280,1
B1605,14:38,2024-12-18,C705,"Cheese,Bread,Shampoo",250,1
B1606,17:36,2024-12-18,C706,"Soap,Tomato,Shampoo,Onions",195,1
B1607,09:11,2024-12-18,C707,"Onions,Cheese,Bread,Rice,Soap",315,1
B1608,17:18,2024-12-18,C708,"Rice,Bread",120,1
B1609,18:43,2024-12-18,C709,"Tomato,Cheese,Milk,Bread,Soap,Butter",400,1
B1610,08:14,2024-12-18,C710,"Cheese,Rice,Tomato,Eggs,Milk,Butter",480,1
B1611,11:30,2024-12-18,C711,"Soap,Milk,Rice,Eggs,Cheese,Butter",500,1
B1612,15:33,2024-12-18,C712,"Eggs,Shampoo",180,1
B1613,12:05,2024-12-18,C713,"Bread,Milk,Onions,Tomato",155,1
B1614,16:45,2024-12-18,C714,"Onions,Tomato,Bread,Eggs,Soap",235,1
B1615,09:16,2024-12-18,C715,"Butter,Cheese,Eggs,Rice",390,1
B1616,11:06,2024-12-18,C716,"Shampoo,Bread,Butter,Onions",255,1
B1617,08:06,2024-12-18,C717,"Shampoo,Onions",115,1
B1618,18:10,2024-12-18,C718,"Milk,Bread,Onions",125,1
B1619,09:19,2024-12-18,C719,"Cheese,Butter",220,1
B1620,16:14,2024-12-18,C720,"Soap,Butter,Onions,Bread,Cheese",335,1
B1621,17:31,2024-12-18,C721,"Eggs,Tomato,Cheese",240,1
B1622,15:10,2024-12-18,C722,"Soap,Bread,Butter,Shampoo",280,1
B1623,11:37,2024-12-18,C723,"Bread,Soap,Milk,Rice,Butter,Tomato",360,1
B1624,10:54,2024-12-18,C724,"Soap,Onions,Tomato,Rice,Eggs,Shampoo",365,1
B1625,10:10,2024-12-18,C725,"Bread,Milk,Eggs",190,1
B1626,09:07,2024-12-18,C726,"Eggs,Onions,Shampoo,Bread",245,1
B1627,14:56,2024-12-18,C727,"Cheese,Butter",220,1
B1628,19:35,2024-12-18,C728,"Rice,Butter,Onions,Cheese,Shampoo,Tomato",445,1
B1629,17:18,2024-12-18,C729,"Milk,Soap,Butter",210,1
B1630,08:00,2024-12-18,C730,"Rice,Cheese,Milk",260,1
B1631,18:35,2024-12-18,C731,"Soap,Eggs,Onions,Tomato",195,1
B1632,19:41,2024-12-18,C732,"Soap,Cheese,Tomato,Eggs,Milk,Shampoo",440,1
B1633,10:42,2024-12-18,C733,"Eggs,Onions,Butter",215,1
B1634,16:34,2024-12-18,C734,"Cheese,Milk,Bread,Tomato,Rice,Butter",430,1
B1635,09:55,2024-12-18,C735,"Soap,Bread,Shampoo,Cheese,Butter,Eggs",490,1
B1636,18:42,2024-12-18,C736,"Eggs,Shampoo,Milk,Cheese,Soap,Tomato",440,1
B1637,09:48,2024-12-18,C737,"Butter,Cheese,Soap,Bread",310,1
B1638,14:55,2024-12-18,C738,"Butter,Eggs",190,1
B1639,14:43,2024-12-18,C739,"Milk,Bread,Eggs,Tomato,Shampoo,Rice",390,1
B1640,18:06,2024-12-18,C740,"Rice,Shampoo,Eggs,Bread,Butter,Soap",450,1
B1641,16:04,2024-12-18,C741,"Rice,Bread",120,1
B1642,08:29,2024-12-18,C742,"Tomato,Milk,Butter,Shampoo",280,1
B1643,17:06,2024-12-18,C743,"Tomato,Eggs,Cheese,Bread,Shampoo",370,1
B1644,08:27,2024-12-18,C744,"Onions,Butter,Bread,Milk",225,1
B1645,14:01,2024-12-18,C745,"Onions,Milk,Rice,Bread",205,1
B1646,14:10,2024-12-18,C746,"Milk,Rice",140,1
B1647,08:48,2024-12-18,C747,"Cheese,Bread",160,1
B1648,08:49,2024-12-18,C748,"Soap,Tomato,Bread,Shampoo,Cheese,Butter",430,1
B1649,17:04,2024-12-18,C749,"Rice,Milk,Tomato,Cheese,Eggs,Butter",480,1
B1650,12:11,2024-12-19,C750,"Rice,Eggs",170,1
B1651,13:16,2024-12-19,C751,"Bread,Soap,Onions,Eggs,Shampoo",295,1
B1652,08:33,2024-12-19,C752,"Milk,Butter,Soap,Eggs,Shampoo",390,1
B1653,09:07,2024-12-19,C753,"Shampoo,Onions,Soap,Eggs,Cheese",375,1
B1654,15:05,2024-12-19,C754,"Tomato,Shampoo",120,1
B1655,11:32,2024-12-19,C755,"Cheese,Eggs,Soap,Onions,Tomato",315,1
B1656,14:44,2024-12-19,C756,"Cheese,Tomato,Butter,Onions",275,1
B1657,16:45,2024-12-19,C757,"Shampoo,Soap,Tomato,Eggs,Butter",360,1
B1658,12:00,2024-12-19,C758,"Butter,Eggs",190,1
B1659,10:51,2024-12-19,C759,"Tomato,Shampoo",120,1
B1660,10:59,2024-12-19,C760,"Tomato,Milk,Onions,Cheese,Shampoo",325,1
B1661,15:06,2024-12-19,C761,"Tomato,Onions,Eggs,Bread,Shampoo",275,1
B1662,18:07,2024-12-19,C762,"Eggs,Bread",130,1
B1663,14:10,2024-12-19,C763,"Eggs,Butter,Onions,Rice,Cheese,Tomato",445,1
B1664,10:26,2024-12-19,C764,"Onions,Soap,Shampoo",165,1
B1665,15:40,2024-12-19,C765,"Soap,Cheese,Rice,Onions",275,1
B1666,11:59,2024-12-19,C766,"Eggs,Onions,Cheese,Milk,Bread",335,1
B1667,19:21,2024-12-19,C767,"Shampoo,Rice,Eggs,Cheese",380,1
B1668,08:58,2024-12-19,C768,"Eggs,Bread,Onions,Rice",235,1
B1669,10:13,2024-12-19,C769,"Tomato,Butter,Milk,Shampoo",280,1
B1670,10:19,2024-12-20,C770,"Shampoo,Bread,Tomato,Onions,Eggs",275,1
B1671,10:28,2024-12-20,C771,"Soap,Milk,Tomato,Cheese",260,1
B1672,17:39,2024-12-20,C772,"Bread,Tomato,Onions",95,1
B1673,11:10,2024-12-20,C773,"Shampoo,Rice",170,1
B1674,10:16,2024-12-20,C774,"Bread,Cheese,Onions",185,1
B1675,08:17,2024-12-20,C775,"Milk,Rice,Eggs,Onions",255,1
